name,category,text,image_path
محمدجعفر یاحقی,scientists,محمدجعفر یاحقی، در سال 1326 هجری شمسی در فردوس متولد شد. او به‌عنوان پژوهشگر، نویسنده و استاد زبان و ادبیات فارسی فعالیت می‌کند.,/content/drive/MyDrive/project/images/scientists_images/0_183_محمدجعفر یاحقی.jpg
محمدرضا شفیعی کدکنی,scientists,محمدرضا شفیعی کدکنی، در سال 1318 شمسی در کدکن متولد شد. او به عنوان شاعر، ادیب و استاد دانشگاه فعالیت می‌کند و آثاری چون موسیقی شعر و زمزمه‌ها از او منتشر شده است. شفیعی در سال 1348 شمسی دکتری ادبیات را از دانشگاه تهران دریافت کرد. در سال 1350 شمسی به عضویت هیئت‌علمی دانشگاه تهران درآمد. او در سال 1380 شمسی جایزه ادبی نیما را دریافت کرد.,/content/drive/MyDrive/project/images/scientists_images/0_185_محمدرضا شفیعی کدکنی.jpg
محمدرضا عارف,scientists,محمدرضا عارف، در 27 آذر 1330 هجری شمسی در یزد متولد شد. او به‌عنوان سیاستمدار، مهندس برق و استاد دانشگاه فعالیت می‌کند و آثاری چون سیستم‌های مخابراتی دیجیتال و آنالوگ از او منتشر شده است. عارف بین سال‌های 1373 تا 1376 رئیس دانشگاه تهران بود، بین سال‌های 1380 تا 1384 معاون اول رئیس‌جمهور در دولت خاتمی بود و در سال 1392 برای انتخابات ریاست‌جمهوری نامزد شد اما انصراف داد.,/content/drive/MyDrive/project/images/scientists_images/0_186_محمدرضا عارف.jpg
محمدرضا مخبر,scientists,محمدرضا مخبر، در سال 1340 هجری شمسی در دزفول، خوزستان متولد شد. او به‌عنوان سیاستمدار فعالیت می‌کند.,/content/drive/MyDrive/project/images/scientists_images/0_187_محمدرضا مخبر.jpg
محمدمهدی اردبیلی,scientists,محمدمهدی اردبیلی، در سال 1361 هجری شمسی متولد شد. او به‌عنوان فیلسوف، نویسنده، مترجم و مدرس فلسفه فعالیت می‌کند و آثاری چون آگاهی و خودآگاهی در پدیدارشناسی روح هگل و پدیدارشناسی روح هگل از او منتشر شده است. اردبیلی در اردیبهشت 1401 نظام فلسفی اصول مبارزه در زمانه نیهیلیسم را ارائه داد و از پژوهشگاه علوم انسانی استعفا کرد.,/content/drive/MyDrive/project/images/scientists_images/0_188_محمدمهدی اردبیلی.jpg
محمود حسابی,scientists,محمود حسابی، معروف به پدر فیزیک ایران، در 3 اسفند 1281 شمسی در تهران متولد شد و در 12 شهریور 1371 در ژنو درگذشت. او به عنوان فیزیکدان، سناتور و وزیر فرهنگ فعالیت می‌کرد. حسابی بین سال‌های 1330 تا 1331 وزیر فرهنگ در کابینه محمد مصدق بود. در سال 1306 دکتری فیزیک را از دانشگاه سوربن با رساله‌ای درباره سلول‌های فتوالکتریک دریافت کرد.,/content/drive/MyDrive/project/images/scientists_images/0_190_محمود حسابی.jpg
محمود فرشچیان,scientists,محمود فرشچیان، معروف به چهره ماندگار، در 4 بهمن 1308 شمسی در اصفهان متولد شد. او به عنوان نقاش فعالیت می‌کند. فرشچیان پس از دانش‌آموختگی از مدرسه هنرهای زیبای اصفهان به اروپا سفر کرد و آثار هنرمندان غربی را مطالعه نمود. پس از بازگشت به ایران، مدیریت اداره ملی و استادی دانشکده هنرهای زیبای دانشگاه تهران را بر عهده گرفت. در سال 1393 نشان افتخار جهادگر عرصه فرهنگ و هنر دریافت کرد. او در نیوجرسی اقامت دارد و سفرهای دوره‌ای به ایران انجام می‌دهد. فرشچیان در سال 1334 با نیادخت قوامی ازدواج کرد.,/content/drive/MyDrive/project/images/scientists_images/0_191_محمود فرشچیان.jpg
مراد فرهادپور,scientists,مراد فرهادپور، معروف به نماد روشنفکر جریان چپ نو ایران، در 17 تیر 1337 شمسی در تهران متولد شد. او به عنوان نویسنده، مترجم و روزنامه‌نگار فعالیت می‌کند و آثاری چون الهیات در عصر فرهنگ تکنولوژیک، ایده‌هایی برای شعر و فصلنامه ارغنون از او به جا مانده است. فرهادپور در دهه 1350 شمسی در دانشگاه علم و صنعت در رشته مکانیک تحصیل کرد اما آن را ناتمام گذاشت. بین سال‌های 1373 تا 1383 شمسی فصلنامه ارغنون را منتشر کرد و در دهه 1390 شمسی وبسایت تز یازدهم را برای انتشار مطالب فلسفی و روشنفکری تاسیس نمود.,/content/drive/MyDrive/project/images/scientists_images/0_199_مراد فرهادپور.jpg
مرتضی مطهری فریمانی,scientists,مرتضی مطهری فریمانی، معروف به معلم شهید، در 13 بهمن 1298 شمسی در فریمان متولد شد و در 11 اردیبهشت 1358 شمسی در تهران درگذشت. او به عنوان روحانی شیعه، استاد فلسفه اسلامی، کلام اسلامی، تفسیر قرآن و نظریه‌پرداز نظام جمهوری اسلامی ایران فعالیت می‌کرد. مطهری در 15 خرداد 1342 شمسی پس از سخنرانی ضد حکومتی دستگیر و 43 روز زندانی شد. در 11 اردیبهشت 1358 شمسی توسط گروه فرقان ترور شد. او بین سال‌های 1346 تا 1349 شمسی در تاسیس حسینیه ارشاد همکاری کرد و در سال 1357 شمسی به ریاست شورای انقلاب منصوب شد.,/content/drive/MyDrive/project/images/scientists_images/0_200_مرتضی مطهری فریمانی.jpg
مریم میرزاخانی,scientists,مریم میرزاخانی، ریاضیدان متولد 22 اردیبهشت 1356 در تهران، در 23 تیر 1396 در استنفورد درگذشت. او در زمینه دینامیک و هندسه سطوح ریمانی پژوهش کرد و در سال 1393 اولین زن برنده مدال فیلدز شد.,/content/drive/MyDrive/project/images/scientists_images/0_201_مریم میرزاخانی.jpg
مسلم بهادری,scientists,مسلم بهادری، در 1 بهمن 1305 هجری شمسی در تنکابن متولد شد و در 1 اردیبهشت 1401 در تهران درگذشت. او به‌عنوان پزشک، استاد ممتاز و مولف فعالیت می‌کرد و آثاری چون کتابخانه بهادری و وقف زمین 17000 متری در تنکابن از او به جا مانده است. بهادری در انگلستان دوره آسیب‌شناسی بیماری‌های قلب و ریه را گذراند، در دانشگاه کالیفرنیا تدریس کرد و در سال 1397 زمینی را برای مرکز درمانی در تنکابن وقف نمود.,/content/drive/MyDrive/project/images/scientists_images/0_204_مسلم بهادری.jpg
مصطفی احمدی روشن,scientists,مصطفی احمدی روشن، در 17 شهریور 1358 هجری شمسی در همدان متولد شد و در 21 دی 1390 در تهران درگذشت. او به‌عنوان مهندس پلیمر، مدیر بخش بازرگانی تاسیسات هسته‌ای نطنز و دانشجوی دکتری دانشگاه شریف فعالیت می‌کرد و 11 مقاله ISI از او منتشر شده است. احمدی روشن در 21 دی 1390 با بمب مغناطیسی توسط موتورسوار در تهران ترور شد.,/content/drive/MyDrive/project/images/scientists_images/0_205_مصطفی احمدی روشن.jpg
ملا عبدالله بهابادی,scientists,ملا عبدالله بهابادی، معروف به صاحب حاشیه ملا عبدالله، در سال 961 هجری در نجف درگذشت و آرامگاهش در بهاباد یزد قرار دارد. او به عنوان فیلسوف، منطق‌دان، مولف و فقیه فعالیت می‌کرد و آثاری چون الحاشیه علی تهذیب المنطق و کتاب‌های تفسیر، فقهی و فلسفی از او به جا مانده است. بهابادی و نوادگانش حدود 100 سال تولیت بارگاه علوی را بر عهده داشتند. او همچنین از شاهی درخواست کرد در رکابش پیاده‌روی کند تا علم‌آموزی را ترویج دهد.,/content/drive/MyDrive/project/images/scientists_images/0_206_ملا عبدالله بهابادی.jpg
ملا علی قوشچی,scientists,ملا علی قوشچی، معروف به علی قوشچی و فاضل قوشچی، در سال 782 هجری شمسی در سمرقند متولد شد و در 25 آذر 853 هجری شمسی در استانبول درگذشت. او به‌عنوان فیزیکدان، ریاضیدان، منجم، زبان‌شناس و متکلم فعالیت می‌کرد و آثاری چون هیئت فارسی و شرح تجرید الکلام از او به جا مانده است. قوشچی بین حدود سال‌های 798 تا 807 هجری شمسی رصدخانه سمرقند را تکمیل کرد و زیج الغبیگی را تدوین نمود. بین سال‌های 829 تا 839 هجری شمسی برای مذاکرات صلح بین آق قویونلو و عثمانی به استانبول رفت و بین سال‌های 849 تا 852 هجری شمسی در مدرسه ایاصوفیا تدریس کرد.,/content/drive/MyDrive/project/images/scientists_images/0_207_ملا علی قوشچی.jpg
ملا محسن فیض کاشانی,scientists,ملا محسن فیض کاشانی، معروف به فیض و ملا محسن، در سال 987 هجری در کاشان متولد شد و در سال 1070 هجری در همان شهر درگذشت. او به عنوان فقیه، محدث، حکیم و عارف فعالیت می‌کرد. از آثار او می‌توان به سفینه النجاه و رساله الانصاف اشاره کرد. فیض کاشانی در سال 1063 هجری رسالات انتقادی و توبه‌نامه نوشت و در آن‌ها به نقد متکلمان، فلاسفه و صوفیان پرداخت و از برخی نوشته‌های پیشین خود ابراز پشیمانی کرد.,/content/drive/MyDrive/project/images/scientists_images/0_208_ملا محسن فیض کاشانی.jpg
منوچهر آشتیانی,scientists,منوچهر آشتیانی، جامعه‌شناس متولد 19 مهر 1309 در تهران، در 7 مهر 1399 درگذشت. او در سال 1332 در کودتای ایران و ملی‌سازی نفت نقش داشت و آثاری چون «پرسش و مبارزه» منتشر کرد.,/content/drive/MyDrive/project/images/scientists_images/0_209_منوچهر آشتیانی.jpg
مهدی گلشنی,scientists,مهدی گلشنی، متولد 1318 شمسی در اصفهان، فیزیک‌دان نظری و استاد است. او در سال 1376 دانشکده فلسفه علم دانشگاه صنعتی شریف را تاسیس کرد.,/content/drive/MyDrive/project/images/scientists_images/0_211_مهدی گلشنی.jpg
مهران کاردار,scientists,مهران کاردار، متولد مرداد 1336، فیزیک‌دان و استاد است. او با معادله کاردار- پاریسی-ژانگ در فیزیک آماری شناخته می‌شود.,/content/drive/MyDrive/project/images/scientists_images/0_212_مهران کاردار.jpg
میر سید علی همدانی,scientists,میر سید علی همدانی، معروف به امیر کبیر، شاه همدان، حضرت علی ثانی و قطب سلسله ذهبیه، در 3 آبان 693 هجری شمسی در همدان متولد شد و در 28 دی 754 هجری شمسی درگذشت. او به عنوان عالم، شاعر، صوفی و مبلغ اسلام فعالیت می‌کرد. همدانی بین سال‌های 785 تا 786 هجری سه بار به کشمیر سفر کرد، مدرسه دینی و کتابخانه تاسیس نمود و هزاران نفر را به اسلام دعوت کرد.,/content/drive/MyDrive/project/images/scientists_images/0_215_میر سید علی همدانی.jpg
میرفندرسکی,scientists,میرفندرسکی، در حدود سال 940 هجری در فندرسک استرآباد متولد شد و در اصفهان درگذشت. او به عنوان حکیم، دانشمند و فیلسوف فعالیت می‌کرد و آثاری چون صناعیه و فی الحرکه از او به جا مانده است. میرفندرسکی در اصفهان نزد علامه چلبی بیک تبریزی تحصیل کرد و کتاب شفا را تدریس نمود. او همچنین به هندوستان سفر کرد تا از محیط آزاد فکری آن بهره‌مند شود و با عقاید هندوان آشنا گردد.,/content/drive/MyDrive/project/images/scientists_images/0_217_میرفندرسکی.jpg
نادیا مفتونی,scientists,نادیا مفتونی، فیلسوف متولد 24 دی 1344 در تهران، آثاری چون «فلسفه فارابی» و «هنر به‌عنوان استراتژی فرهنگی» منتشر کرد و در سال 1378 به حسین نوری پیشنهاد ازدواج داد.,/content/drive/MyDrive/project/images/scientists_images/0_218_نادیا مفتونی.jpg
نسرین سلطان‌خواه,scientists,نسرین سلطان‌خواه، در سال 1342 هجری شمسی در تهران متولد شد. او به‌عنوان پژوهشگر در زمینه ریاضیات گسسته فعالیت می‌کند.,/content/drive/MyDrive/project/images/scientists_images/0_221_نسرین سلطان‌خواه.jpg
هادی سبزواری,scientists,هادی سبزواری، معروف به اسرار، در سال 1176 هجری در سبزوار متولد شد و در 21 تیر 1249 هجری در همان شهر درگذشت. او به عنوان دانشمند علوم اسلامی، فیلسوف، عارف، شاعر و فقیه فعالیت می‌کرد و اثر برجسته‌اش شرح المنظومه بود. سبزواری بین حدود سال‌های 1205 تا 1217 هجری در اصفهان نزد استادانی چون محمدابراهیم کلباسی و ملا علی نوری تحصیل کرد. از سال 1217 تا 1222 هجری در مدرسه حاج حسن مشهد به تدریس تفسیر، فقه و فلسفه پرداخت. حدود سال 1279 هجری، آقا رضا عکاسباشی از او عکسی گرفت که به عنوان نخستین عکس از یک روحانی ثبت شد.,/content/drive/MyDrive/project/images/scientists_images/0_230_هادی سبزواری.jpg
هاله افشار,scientists,هاله افشار، استاد، روزنامه‌نگار و پژوهشگر متولد 21 مه 1944 در تهران، در 12 مه 2022 در هسلینگتون درگذشت. او در زمینه مطالعات زنان و حقوق زنان ایرانی پژوهش کرد و در سال 2005 به عنوان افسر نشان امپراتوری بریتانیا و در سال 2007 به عنوان بارونس و عضو مادام‌العمر مجلس اعیان بریتانیا منصوب شد.,/content/drive/MyDrive/project/images/scientists_images/0_231_هاله افشار.jpg
وارتان گریگوریان,scientists,وارتان گریگوریان، معروف به شهروند جهان، در 19 فروردین 1313 شمسی در تبریز متولد شد و در 15 آوریل 2021 در نیویورک درگذشت. او به عنوان دانشگاهی، آموزگار و مورخ فعالیت می‌کرد و اثر برجسته‌اش سنت‌گرایی و مدرنیسم در افغانستان بود. گریگوریان بین سال‌های 1360 تا 1368 رئیس کتابخانه عمومی نیویورک بود و آن را پایدار کرد. در سال 1377 نشان ملی انسانیت و در سال 1383 نشان افتخار آزادی رئیس‌جمهوری را دریافت کرد. او بین سال‌های 1335 تا 1343 دکتری خود را از دانشگاه استنفورد با پایان‌نامه‌ای درباره افغانستان دریافت نمود.,/content/drive/MyDrive/project/images/scientists_images/0_232_وارتان گریگوریان.jpg
پردیس ثابتی,scientists,پردیس ثابتی، زیست‌شناس محاسباتی و ژنتیک‌شناس متولد 25 دسامبر 1975 در تهران، در زمینه تاثیر انتخاب طبیعی بر تنوع ژنتیکی پژوهش کرده و آثاری چون «تولد آنتی‌بیوتیک‌ها» و «انقلاب کریسپر» منتشر نموده است. او در سال 2014 در فهرست تایم 100 قرار گرفت و در همه‌گیری کووید- 19، تب لاسا و سارس-کوو- 2 فعالیت داشت.,/content/drive/MyDrive/project/images/scientists_images/0_233_پردیس ثابتی.jpg
پرویز مراد امیدیار,scientists,پرویز مراد امیدیار، معروف به پیر، در 21 ژوئن 1967 در پاریس متولد شد. او به‌عنوان کارآفرین، مهندس نرم‌افزار، نیکوکار و بنیان‌گذار فعالیت می‌کند و آثاری چون ای‌بی و امیدیار نتوورک از او به جا مانده است. امیدیار بین سال‌های 1998 تا 2015 رئیس ای‌بی بود، در سال 1383 سازمان امیدیار نتوورک را تاسیس کرد و در سال 1393 از تاسیس فرست لوک مدیا حمایت مالی نمود.,/content/drive/MyDrive/project/images/scientists_images/0_234_پرویز مراد امیدیار.jpg
کارو لوکاس قوکاسیان,scientists,کارو لوکاس قوکاسیان، معروف به پدر علم رباتیک ایران، در 13 شهریور 1328 شمسی در اصفهان متولد شد و در 17 تیر 1389 در تهران درگذشت. او به عنوان مهندس برق و الکترونیک، استاد دانشگاه و مخترع فعالیت می‌کرد و اثر برجسته‌اش سیستم‌های هوشمند مهندسی بیومدیکال بود. لوکاس در سال 1355 دکتری مهندسی برق و علوم کامپیوتر را از دانشگاه برکلی دریافت کرد. در سال 1369 نخستین کنفرانس بین‌المللی سیستم‌های کنترل پس از انقلاب را پایه‌گذاری کرد. بین سال‌های 1379 تا 1386 با آشوت چیلینگاریان کارگاه‌های شبکه‌های عصبی را بین ایران و ارمنستان برگزار نمود.,/content/drive/MyDrive/project/images/scientists_images/0_235_کارو لوکاس قوکاسیان.jpg
کاوه پهلوان,scientists,کاوه پهلوان، مهندس برق متولد 16 مارس 1951 در تهران، در 2 نوامبر 2024 درگذشت. او در توسعه وای‌فای و موقعیت‌یابی داخلی نقش داشت و در سال‌های 1971 و 1972 قهرمان والیبال کالج ایران شد.,/content/drive/MyDrive/project/images/scientists_images/0_237_کاوه پهلوان.jpg
کرتیر,scientists,کرتیر، معروف به کرتیر هیربد، کرتیر موبد هرمزد و کرتیر موبد نیکبخت بهرام و هرمزد، مردی از دوره ساسانیان بود که به عنوان موبد بلندپایه زرتشتی فعالیت می‌کرد. از آثار او می‌توان به سنگنوشته‌های نقش رجب، نقش رستم، سرمشهد و کعبه زردشت اشاره کرد. او بین سال‌های 347 تا 323 پیش از هجرت به ارتقای آیین زرتشتی و سرکوب یهودیان، مسیحیان، بوداییان و مانویان پرداخت. همچنین بین سال‌های 346 تا 329 پیش از هجرت، چهار سنگنوشته مهم در مکان‌های استراتژیک امپراتوری ساسانی خلق کرد و زندگینامه خود را به روایت اول شخص ثبت نمود.,/content/drive/MyDrive/project/images/scientists_images/0_239_کرتیر.jpg
کامبیز آتابای,politicians,"کامبیز آتابای در تاریخ 1939 - 02 - 02 در شهر تهران واقع در تهران به دنیا آمد. زمینه‌های فعالیت او شامل مدیر فوتبال و مربی می‌شود. او در دوره دودمان پهلوی، جمهوری اسلامی ایران فعالیت و زیست کرده است. از آثار برجسته او می‌توان به مدیر کل فنی و خدمات عمومی در دربار پهلوی، رئیس دفتر فرح پهلوی در نیویورک، دهمین رئیس فدراسیون فوتبال ایران، ششمین رئیس کنفدراسیون فوتبال آسیا اشاره کرد. None ""،",/content/drive/MyDrive/project/images/politicians_images/کامبیز آتابای_0_0.jpg
حسام‌الدین آشنا,politicians,"حسام‌الدین آشنا در تاریخ 1964 - 08 - 18 در شهر تهران واقع در تهران به دنیا آمد. زمینه‌های فعالیت او شامل مقام امنیتی و سیاستمدار و رئیس مرکز بررسی‌های استراتژیک و مشاور رئیس‌جمهور در امور فرهنگی و دانشیار گروه سیاست‌گذاری دانشگاه امام صادق می‌شود. او در دوره دولت یازدهم و دولت دوازدهم فعالیت و زیست کرده است. None ""،",/content/drive/MyDrive/project/images/politicians_images/حسام‌الدین آشنا_1_0.jpg
علی آقامحمدی,politicians,"علی آقامحمدی در تاریخ 1951 - 01 - 01 در شهر همدان واقع در همدان به دنیا آمد. زمینه‌های فعالیت او شامل سیاستمدار و عضو مجمع تشخیص مصلحت نظام و قائم‌مقام وزیر کشور می‌شود. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: عضویت در مجمع تشخیص مصلحت نظام از سال 1385. قائم‌مقام وزیر کشور از سال 1400. None ""،",/content/drive/MyDrive/project/images/politicians_images/علی آقامحمدی_2_0.jpg
یحیی آل‌اسحاق,politicians,"یحیی آل‌اسحاق در تاریخ 1949 - 06 - 06 در شهر قم واقع در استان قم به دنیا آمد. زمینه‌های فعالیت او شامل وزیر بازرگانی و رئیس اتاق بازرگانی، صنایع، معادن و کشاورزی تهران و رئیس اتاق مشترک بازرگانی، صنایع، معادن و کشاورزی ایران و عراق می‌شود. او در دوره دولت ششم فعالیت و زیست کرده است. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: عضویت در حزب موتلفه اسلامی. None ""،",/content/drive/MyDrive/project/images/politicians_images/یحیی آل‌اسحاق_3_0.jpg
عزت‌الله ابراهیم‌نژاد,politicians,"عزت‌الله ابراهیم‌نژاد در تاریخ 1975 - 00 - 00 در شهر اهواز واقع در خوزستان به دنیا آمد. زمینه‌های فعالیت او شامل دانشجو و وکیل می‌شود. او در دوره جمهوری اسلامی ایران فعالیت و زیست کرده است. از آثار برجسته او می‌توان به دفتر شعر اشاره کرد. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: حمله به کوی دانشگاه تهران. در نهایت در تاریخ 1999 - 07 - 09 از دنیا رفت. ""،",/content/drive/MyDrive/project/images/politicians_images/عزت‌الله ابراهیم‌نژاد_4_0.jpg
ابوذر ابراهیمی ترکمان,politicians,"ابوذر ابراهیمی ترکمان در تاریخ 1968 - 01 - 01 در شهر تهران واقع در تهران به دنیا آمد. زمینه‌های فعالیت او شامل سفیر می‌شود. None ""،",/content/drive/MyDrive/project/images/politicians_images/ابوذر ابراهیمی ترکمان_5_0.jpg
علی‌اصغر احمدی,politicians,"علی‌اصغر احمدی در تاریخ 1956 - 00 - 00 در شهر شاهرود واقع در سمنان به دنیا آمد. زمینه‌های فعالیت او شامل سیاستمدار و عضو سپاه پاسداران انقلاب اسلامی می‌شود. None ""،",/content/drive/MyDrive/project/images/politicians_images/علی‌اصغر احمدی_6_0.jpg
اسفندیار اختیاری کَسنویه یزد,politicians,"اسفندیار اختیاری کسنویه یزد در تاریخ 1966 - 01 - 01 در شهر یزد واقع در یزد به دنیا آمد. زمینه‌های فعالیت او شامل سیاستمدار و نماینده مجلس می‌شود. او در دوره مجلس شورای اسلامی فعالیت و زیست کرده است. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: نماینده زرتشتیان ایران در مجلس شورای اسلامی از سال 1387 تا سال 1403. None ""،",/content/drive/MyDrive/project/images/politicians_images/اسفندیار اختیاری کَسنویه یزد_7_0.jpg
حاج باباخان اردبیلی,politicians,"حاج باباخان اردبیلی در تاریخ 1877 - 01 - 01 در شهر اردبیل واقع در اردبیل به دنیا آمد. زمینه‌های فعالیت او شامل سیاستمدار می‌شود. او در دوره جنبش مشروطه فعالیت و زیست کرده است. در نهایت در تاریخ 1922 - 01 - 01 از دنیا رفت. ""،",/content/drive/MyDrive/project/images/politicians_images/حاج باباخان اردبیلی_8_0.jpg
سیدحسین اردبیلی,politicians,"سیدحسین اردبیلی در تاریخ 1879 - 00 - 00 در شهر اردبیل واقع در اردبیل به دنیا آمد. زمینه‌های فعالیت او شامل سیاستمدار می‌شود. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: نماینده مشهد در مجلس شورای ملی. در نهایت در تاریخ 1919 - 00 - 00 از دنیا رفت. ""،",/content/drive/MyDrive/project/images/politicians_images/سیدحسین اردبیلی_9_0.jpg
محمدعلی اسفنانی نظامی,politicians,"محمدعلی اسفنانی نظامی در تاریخ 1968 - 01 - 01 در شهر فریدون‌شهر واقع در اصفهان به دنیا آمد. زمینه‌های فعالیت او شامل وکیل و سیاستمدار و نماینده مجلس می‌شود. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: نماینده فریدون، فریدونشهر، چادگان و بوئین میاندشت از استان اصفهان در مجلس شورای اسلامی از سال 1391 تا 1395. رئیس اداره کل تعزیرات استان تهران. معاون موقت پیشگیری سازمان تعزیرات. None ""،",/content/drive/MyDrive/project/images/politicians_images/محمدعلی اسفنانی نظامی_10_0.jpg
اسدالله قره‌خانی الوستانی,politicians,"اسدالله قره‌خانی الوستانی در تاریخ 1959 - 01 - 01 در شهر علی‌آباد کتول واقع در گلستان به دنیا آمد. زمینه‌های فعالیت او شامل سیاستمدار و نماینده مجلس می‌شود. او در دوره مجلس شورا اسلامی فعالیت و زیست کرده است. از آثار برجسته او می‌توان به سخنگوی کمیسیون انرژی اشاره کرد. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: نماینده دوره دهم مجلس شورای اسلامی از علی‌آباد کتول. نماینده علی‌آباد کتول در ادوار هفتم و هشتم مجلس شورای اسلامی. None ""،",/content/drive/MyDrive/project/images/politicians_images/اسدالله قره‌خانی الوستانی_11_0.jpg
فرامرز اسدی,politicians,"فرامرز اسدی در تاریخ 1869 - 01 - 01 در شهر ارکواز واقع در ایلام به دنیا آمد. زمینه‌های فعالیت او شامل رئیس العشایر و حاکم و فرماندار می‌شود. از آثار برجسته او می‌توان به بنیان‌گذار شهر ارکواز، بنیان‌گذار شهرستان ملکشاهی اشاره کرد. در نهایت در تاریخ 1969 - 01 - 01 از دنیا رفت. ""،",/content/drive/MyDrive/project/images/politicians_images/فرامرز اسدی_12_0.jpg
اسفندیارخان,politicians,"اسفندیارخان که با نام‌های مستعار «سردار اسعد اول، اسفندیارخان سردار اسعد» نیز شناخته می‌شود، در تاریخ 1844 - 01 - 01 در شهر اهواز واقع در خوزستان به دنیا آمد. زمینه‌های فعالیت او شامل رئیس ایل بختیاری و ایلخانی بختیاری می‌شود. او در دوره قاجار فعالیت و زیست کرده است. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: ایلخانی بختیاری در فاصله سال‌های 1275 تا 1282. در نهایت در تاریخ 1903 - 01 - 01 از دنیا رفت. ""،",/content/drive/MyDrive/project/images/politicians_images/اسفندیارخان_13_0.jpg
نعیمه اشراقی,politicians,"نعیمه اشراقی در تاریخ 1965 - 01 - 01 در شهر تهران واقع در تهران به دنیا آمد. زمینه‌های فعالیت او شامل لجستیک می‌شود. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: انتخابات دوره یازدهم ریاست جمهوری. None ""،",/content/drive/MyDrive/project/images/politicians_images/نعیمه اشراقی_14_0.jpg
علی اعطا,politicians,"علی اعطا در تاریخ 1980 - 00 - 00 در شهر اهواز واقع در خوزستان به دنیا آمد. زمینه‌های فعالیت او شامل معمار و روزنامه‌نگار و فعال سیاسی و عضو شورای اسلامی شهر تهران می‌شود. او در دوره معاصر فعالیت و زیست کرده است. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: فرزند شهید محمد اعطا. None ""،",/content/drive/MyDrive/project/images/politicians_images/علی اعطا_15_0.jpg
شهروز افخمی,politicians,"شهروز افخمی در تاریخ 1962 - 00 - 00 در شهر ملکان واقع در آذربایجان شرقی به دنیا آمد. زمینه‌های فعالیت او شامل نماینده مجلس شورای اسلامی و عضو کمیسیون اجتماعی مجلس شورای اسلامی می‌شود. None ""،",/content/drive/MyDrive/project/images/politicians_images/شهروز افخمی_16_0.jpg
عماد افروغ,politicians,"عماد افروغ در تاریخ 1958 - 01 - 17 در شهر شیراز واقع در فارس به دنیا آمد. زمینه‌های فعالیت او شامل نویسنده و جامعه‌شناس و استاد دانشگاه و سیاستمدار می‌شود. او در دوره معاصر فعالیت و زیست کرده است. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: نماینده تهران در مجلس شورای اسلامی در دوره هفتم. رئیس کمیسیون فرهنگی مجلس. در نهایت در تاریخ 2023 - 04 - 14 از دنیا رفت. ""،",/content/drive/MyDrive/project/images/politicians_images/عماد افروغ_17_0.jpg
سید محمدعلی افشانی,politicians,"سید محمدعلی افشانی در تاریخ 1960 - 00 - 00 در شهر دهدشت واقع در کهگیلویه و بویراحمد به دنیا آمد. زمینه‌های فعالیت او شامل سیاستمدار و فرماندار و شهردار می‌شود. او در دوره معاصر فعالیت و زیست کرده است. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: شهردار 45 ام تهران. استاندار استان فارس. معاون وزیر کشور در امور توسعه و ساخت. رئیس سازمان شهرداری‌ها و دهیاری‌های کشور. None ""،",/content/drive/MyDrive/project/images/politicians_images/سید محمدعلی افشانی_18_0.jpg
اکبر شاندرمنی,politicians,"اکبر شاندرمنی در تاریخ 1917 - 00 - 00 در شهر بندر انزلی واقع در گیلان به دنیا آمد. زمینه‌های فعالیت او شامل سیاستمدار و کمونیست می‌شود. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: عضو گروه پنجاه و سه نفر. عضو حزب توده ایران. در نهایت در تاریخ 1995 - 00 - 00 از دنیا رفت. ""،",/content/drive/MyDrive/project/images/politicians_images/اکبر شاندرمنی_19_0.jpg
امام‌قلی خان,politicians,"امام‌قلی خان در تاریخ 1582 - 01 - 01 در شهر اصفهان واقع در اصفهان به دنیا آمد. زمینه‌های فعالیت او شامل فرمانده نظامی و سردار می‌شود. او در دوره صفویان فعالیت و زیست کرده است. در نهایت در تاریخ 1633 - 01 - 01 از دنیا رفت. ""،",/content/drive/MyDrive/project/images/politicians_images/امام‌قلی خان_20_0.jpg
