image_path,name,description
/content/drive/MyDrive/project/images/politicians_images/وجیه‌الله میرزا_861_0.jpg,وجیه‌الله میرزا,"وجیه‌الله میرزا در تاریخ 1854 - 00 - 00 در شهر تهران واقع در تهران به دنیا آمد. زمینه‌های فعالیت او شامل شاهزاده قاجار و سپهسالار و فرمانده کل ارتش ایران و دولتمرد می‌شود. او در دوره ناصرالدین‌شاه و مظفرالدین‌شاه فعالیت و زیست کرده است. در نهایت در تاریخ 1905 - 00 - 00 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/سلطان‌مراد میرزا حسام‌السلطنه_862_0.jpg,سلطان‌مراد میرزا حسام‌السلطنه,"سلطان‌مراد میرزا حسام‌السلطنه که با نام‌های مستعار «حسام‌السلطنه» نیز شناخته می‌شود، در تاریخ 1822 - 00 - 00 در شهر تبریز واقع در آذربایجان شرقی به دنیا آمد. زمینه‌های فعالیت او شامل حاکم خراسان می‌شود. او در دوره ناصرالدین‌شاه فعالیت و زیست کرده است. در نهایت در تاریخ 1882 - 01 - 01 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/محمدحسین‌خان صدر اصفهانی_863_0.jpg,محمدحسین‌خان صدر اصفهانی,"محمدحسین‌خان صدر اصفهانی که با نام‌های مستعار «صدر اصفهانی، امین‌الدوله، مستوفی‌الممالک» نیز شناخته می‌شود، در تاریخ 1771 - 01 - 01 در شهر اصفهان واقع در اصفهان به دنیا آمد. زمینه‌های فعالیت او شامل صدراعظم می‌شود. او در دوره فتحعلی‌شاه فعالیت و زیست کرده است. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: داماد حاج ابراهیم کلانتر. باجناغ میرزا ابوالحسن شیرازی. سومین صدراعظم فتحعلی‌شاه. در نهایت در تاریخ 1823 - 00 - 00 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/نجف‌قلی‌خان بختیاری_864_0.jpg,نجف‌قلی‌خان بختیاری,"نجف‌قلی‌خان بختیاری که با نام‌های مستعار «صمصام‌السلطنه» نیز شناخته می‌شود، در تاریخ 1851 - 01 - 01 در شهر استان چهارمحال و بختیاری واقع در چهارمحال و بختیاری به دنیا آمد. زمینه‌های فعالیت او شامل رئیس‌الوزرا و سران ایل بختیاری می‌شود. او در دوره قاجار فعالیت و زیست کرده است. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: انقلاب مشروطه. در نهایت در تاریخ 1931 - 01 - 01 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/ابراهیم خان ضرغام السلطنه_865_0.jpg,ابراهیم خان ضرغام السلطنه,"ابراهیم خان ضرغام السلطنه که با نام‌های مستعار «حب‌علی شاه» نیز شناخته می‌شود، در تاریخ 1855 - 01 - 01 در شهر اهواز واقع در خوزستان به دنیا آمد. زمینه‌های فعالیت او شامل سیاستمدار و فرمانده می‌شود. او در دوره مشروطه فعالیت و زیست کرده است. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: تصرف اصفهان توسط مشروطه خواهان. فتح اصفهان. در نهایت در تاریخ 1918 - 01 - 01 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/عبدالله خان امین‌الدوله اصفهانی_866_0.jpg,عبدالله خان امین‌الدوله اصفهانی,"عبدالله خان امین‌الدوله اصفهانی که با نام‌های مستعار «امین‌الدوله» نیز شناخته می‌شود، در تاریخ 1779 - 01 - 01 در شهر اصفهان واقع در اصفهان به دنیا آمد. زمینه‌های فعالیت او شامل سیاستمدار و صدراعظم می‌شود. او در دوره فتحعلی شاه قاجار فعالیت و زیست کرده است. در نهایت در تاریخ 1847 - 01 - 01 از دنیا رفت. "" ،"
/content/drive/MyDrive/project/images/politicians_images/علیمرادخان زند_867_0.jpg,علیمرادخان زند,"علیمرادخان زند در تاریخ 1740 - 00 - 00 در شهر ملایر واقع در همدان به دنیا آمد. زمینه‌های فعالیت او شامل فرمانروای زندیه و پادشاه ایران می‌شود. او در دوره زندیه فعالیت و زیست کرده است. در نهایت در تاریخ 1785 - 11 - 02 از دنیا رفت. "" ،"
/content/drive/MyDrive/project/images/politicians_images/فرخ‌خان غفاری_868_0.jpg,فرخ‌خان غفاری,"فرخ‌خان غفاری که با نام‌های مستعار «امین‌الدوله» نیز شناخته می‌شود، در تاریخ 1812 - 12 - 07 در شهر کاشان واقع در اصفهان به دنیا آمد. زمینه‌های فعالیت او شامل دیپلمات می‌شود. او در دوره 1855 - 1857 فعالیت و زیست کرده است. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: امضای پیمان پاریس. پایان جنگ انگلیس و ایران. خروج ارتش ایران از هرات. در نهایت در تاریخ 1871 - 01 - 01 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/میرزا محمود طباطبائی_869_0.jpg,میرزا محمود طباطبائی,"میرزا محمود طباطبائی که با نام‌های مستعار «میرزا محمودخان علائالملک» نیز شناخته می‌شود، در تاریخ 1842 - 12 - 07 در شهر تبریز واقع در آذربایجان شرقی به دنیا آمد. زمینه‌های فعالیت او شامل دولتمرد و وزیر علوم می‌شود. او در دوره قاجار فعالیت و زیست کرده است. در نهایت در تاریخ 1926 - 09 - 15 از دنیا رفت. "" ،"
/content/drive/MyDrive/project/images/politicians_images/سلطان مسعود میرزا قاجار_870_0.jpg,سلطان مسعود میرزا قاجار,"سلطان مسعود میرزا قاجار که با نام‌های مستعار «ظل‌السلطان» نیز شناخته می‌شود، در تاریخ 1850 - 05 - 01 در شهر تبریز واقع در آذربایجان شرقی به دنیا آمد. زمینه‌های فعالیت او شامل شاهزاده و حاکم می‌شود. او در دوره قاجار فعالیت و زیست کرده است. در نهایت در تاریخ 1918 - 02 - 07 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/میرزا احمد علاءالدوله_871_0.jpg,میرزا احمد علاءالدوله,"میرزا احمد علائالدوله در تاریخ 1852 - 09 - 16 در شهر تهران واقع در تهران به دنیا آمد. زمینه‌های فعالیت او شامل نسقچی می‌شود. او در دوره ناصرالدین‌شاه فعالیت و زیست کرده است. در نهایت در تاریخ 1911 - 00 - 00 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/حسینعلی میرزا_872_0.jpg,حسینعلی میرزا,"حسینعلی میرزا که با نام‌های مستعار «شجاع‌السلطنه» نیز شناخته می‌شود، در تاریخ 1789 - 01 - 01 در شهر شیراز واقع در فارس به دنیا آمد. زمینه‌های فعالیت او شامل شاهزاده می‌شود. او در دوره قاجار فعالیت و زیست کرده است. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: سرکوب توسط قوای محمدشاه. کور شدن به دستور محمدشاه. زندانی شدن. در نهایت در تاریخ 1855 - 01 - 01 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/اردشیر میرزا_873_0.jpg,اردشیر میرزا,"اردشیر میرزا در تاریخ 1807 - 00 - 00 در شهر تبریز واقع در آذربایجان شرقی به دنیا آمد. زمینه‌های فعالیت او شامل شاهزاده می‌شود. او در دوره قاجار فعالیت و زیست کرده است. در نهایت در تاریخ 1866 - 00 - 00 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/میرزا حسین قزوینی_874_0.jpg,میرزا حسین قزوینی,"میرزا حسین قزوینی که با نام‌های مستعار «مشیرالدوله، سپهسالار» نیز شناخته می‌شود، در تاریخ 1828 - 11 - 19 در شهر قزوین واقع در قزوین به دنیا آمد. زمینه‌های فعالیت او شامل سیاستمدار و کنسول و وزیر جنگ و صدراعظم می‌شود. او در دوره قاجار فعالیت و زیست کرده است. در نهایت در تاریخ 1881 - 01 - 01 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/میرزا محمودخان قراگوزلو_875_0.jpg,میرزا محمودخان قراگوزلو,"میرزا محمودخان قراگوزلو که با نام‌های مستعار «ناصرالملک، فرمانفرما» نیز شناخته می‌شود، در تاریخ 1828 - 00 - 00 در شهر همدان واقع در همدان به دنیا آمد. زمینه‌های فعالیت او شامل رجال سیاسی می‌شود. او در دوره قاجار فعالیت و زیست کرده است. در نهایت در تاریخ 1887 - 00 - 00 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/میرزا مسعود خان انصاری_876_0.jpg,میرزا مسعود خان انصاری,"میرزا مسعود خان انصاری در تاریخ 1781 - 12 - 05 در شهر اشلق واقع در گلستان به دنیا آمد. زمینه‌های فعالیت او شامل وزیر امور خارجه می‌شود. او در دوره قاجار فعالیت و زیست کرده است. در نهایت در تاریخ 1849 - 01 - 02 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/عبدالله میرزا_877_0.jpg,عبدالله میرزا,"عبدالله میرزا در تاریخ 1796 - 11 - 25 در شهر شیراز واقع در فارس به دنیا آمد. زمینه‌های فعالیت او شامل شاهزاده و حاکم می‌شود. او در دوره قاجار فعالیت و زیست کرده است. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: انتصاب به حکومت زنجان در سن سیزده سالگی. حکمرانی بر زنجان به مدت حدود دو دهه. در نهایت در تاریخ 1846 - 06 - 18 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/محمود علامیر_878_0.jpg,محمود علامیر,"محمود علامیر که با نام‌های مستعار «احتشام‌السلطنه» نیز شناخته می‌شود، در تاریخ 2025 - 05 - 06 در شهر تهران واقع در تهران به دنیا آمد. زمینه‌های فعالیت او شامل رئیس مجلس می‌شود. او در دوره قاجار فعالیت و زیست کرده است. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: دومین رئیس مجلس شورای ملی ایران. در نهایت در تاریخ 1935 - 00 - 00 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/اسکندر میرزا_879_0.jpg,اسکندر میرزا,"اسکندر میرزا در تاریخ 1811 - 01 - 01 در شهر تبریز واقع در آذربایجان شرقی به دنیا آمد. زمینه‌های فعالیت او شامل شاهزاده می‌شود. او در دوره قاجار فعالیت و زیست کرده است. در نهایت در تاریخ 1856 - 01 - 01 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/فتح‌علی خان کاشانی_880_0.jpg,فتح‌علی خان کاشانی,"فتح‌علی خان کاشانی که با نام‌های مستعار «صبا» نیز شناخته می‌شود، در تاریخ 1765 - 01 - 01 در شهر کاشان واقع در اصفهان به دنیا آمد. زمینه‌های فعالیت او شامل شاعر و ملک‌الشعرا می‌شود. او در دوره فتحعلی‌شاه قاجار فعالیت و زیست کرده است. در نهایت در تاریخ 1822 - 01 - 01 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/حسن‌علی شاه محلاتی_881_0.jpg,حسن‌علی شاه محلاتی,"حسن‌علی شاه محلاتی که با نام‌های مستعار «آقاخان یکم، آقاخان» نیز شناخته می‌شود، در تاریخ 1800 - 01 - 01 در شهر کهک (دلیجان) واقع در مرکزی به دنیا آمد. زمینه‌های فعالیت او شامل سیاست‌مدار و امام اسماعیلیه‌ی نزاری می‌شود. او در دوره قرن نوزدهم فعالیت و زیست کرده است. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: حاکم کرمان. یاغی شدن در برابر حکم عزل (1838). کمک به انگلیس‌ها در جنگ با افغان‌ها برای تصرف هرات. کمک به انگلیس‌ها در تسخیر سند. دریافت لقب 'شاهزاده' از راج بریتانیا. رسمیت شناختن عنوان آقاخان توسط حکومت هند انگلستان (1887). تصمیم دیوان عالی بمبئی در مورد عنوان امام اسماعیلیه (1866). در نهایت در تاریخ 1881 - 01 - 01 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/پناه‌خسرو_882_0.jpg,پناه‌خسرو,"پناه‌خسرو که با نام‌های مستعار «عضدالدوله ابوشجاع، فناخسرو» نیز شناخته می‌شود، در تاریخ 2024 - 03 - 15 در شهر اصفهان واقع در اصفهان به دنیا آمد. زمینه‌های فعالیت او شامل امیر می‌شود. در نهایت در تاریخ 2024 - 05 - 15 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/ابوکالیجار مرزبان_883_0.jpg,ابوکالیجار مرزبان,"ابوکالیجار مرزبان که با نام‌های مستعار «عزالملوک، عمادالدین، عماد لدین الله، عمادالدوله» نیز شناخته می‌شود، در تاریخ 1010 - 01 - 01 در شهر بصره واقع در استان بصره به دنیا آمد. زمینه‌های فعالیت او شامل امیر می‌شود. او در دوره آل‌بویه فعالیت و زیست کرده است. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: Amir of Fars (1024 – 1048). Amir of Kerman (1028 – 1048). Amir of Iraq (1044 – 1048). در نهایت در تاریخ 1048 - 05 - 04 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/عبدالحسین فرمانفرمائیان_884_0.jpg,عبدالحسین فرمانفرمائیان,"عبدالحسین فرمانفرمائیان که با نام‌های مستعار «عبدالحسین میرزا فرمانفرما» نیز شناخته می‌شود، در تاریخ 1857 - 00 - 00 در شهر تبریز واقع در آذربایجان شرقی به دنیا آمد. زمینه‌های فعالیت او شامل شاهزاده و نخست‌وزیر و رئیس انستیتو پاستور ایران می‌شود. او در دوره قاجار، پهلوی فعالیت و زیست کرده است. در نهایت در تاریخ 1939 - 11 - 00 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/گنجعلی خان_885_0.jpg,گنجعلی خان,"گنجعلی خان در تاریخ 1501 - 00 - 00 در شهر هرات واقع در هرات به دنیا آمد. زمینه‌های فعالیت او شامل حاکم می‌شود. او در دوره شاه‌عباس صفوی فعالیت و زیست کرده است. از آثار برجسته او می‌توان به بناهای زیادی در کرمان اشاره کرد. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: فرمانروایی بر کرمان از سال 1005 تا 1034 هجری قمری. در نهایت در تاریخ 1034 - 05 - 04 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/امامقلی میرزا عمادالدوله_886_0.jpg,امامقلی میرزا عمادالدوله,"امامقلی میرزا عمادالدوله که با نام‌های مستعار «عمادالدوله دولتشاه، عمادالدوله» نیز شناخته می‌شود، در تاریخ 1814 - 00 - 00 در شهر تهران واقع در تهران به دنیا آمد. زمینه‌های فعالیت او شامل والی غرب و سرحددار عراقین و وزیر عدلیه می‌شود. او در دوره قاجار فعالیت و زیست کرده است. در نهایت در تاریخ 1875 - 01 - 01 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/محمدعلی میرزا دولتشاه_887_0.jpg,محمدعلی میرزا دولتشاه,"محمدعلی میرزا دولتشاه در تاریخ 1789 - 01 - 01 در شهر نوا واقع در مازندران به دنیا آمد. زمینه‌های فعالیت او شامل شاهزاده می‌شود. او در دوره قاجار فعالیت و زیست کرده است. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: حاکم فارس (1212). حاکم قزوین و گیلان (1214). حاکم خوزستان و لرستان (1219). حاکم کرمانشاه (1221). در نهایت در تاریخ 1821 - 11 - 22 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/ابوالفتح میرزا سالارالدوله_888_0.jpg,ابوالفتح میرزا سالارالدوله,"ابوالفتح میرزا سالارالدوله که با نام‌های مستعار «سالارالدوله» نیز شناخته می‌شود، در تاریخ 1880 - 01 - 01 در شهر تهران واقع در تهران به دنیا آمد. زمینه‌های فعالیت او شامل رجال سیاسی می‌شود. او در دوره قاجار فعالیت و زیست کرده است. در نهایت در تاریخ 1959 - 01 - 05 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/بهرام میرزا معزالدوله قاجار_889_0.jpg,بهرام میرزا معزالدوله قاجار,"بهرام میرزا معزالدوله قاجار که با نام‌های مستعار «معزالدوله» نیز شناخته می‌شود، در تاریخ 1806 - 05 - 04 در شهر تبریز واقع در آذربایجان شرقی به دنیا آمد. زمینه‌های فعالیت او شامل کارمند دولت می‌شود. او در دوره قاجار فعالیت و زیست کرده است. در نهایت در تاریخ 1882 - 05 - 04 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/منوچهرخان معتمدالدوله_890_0.jpg,منوچهرخان معتمدالدوله,"منوچهرخان معتمدالدوله در تاریخ 1701 - 00 - 00 در شهر تفلیس واقع در تیبلیسی به دنیا آمد. زمینه‌های فعالیت او شامل سیاست‌مدار و سپهسالار می‌شود. او در دوره قاجار فعالیت و زیست کرده است. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: اختلاف محمد تقی‌خان بختیاری، میرزا قوام الدین طباطبایی بهبهانی و ثامر کعبی با حکومت قاجار. در نهایت در تاریخ 1847 - 00 - 00 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/علی‌رضا خان گروسی_891_0.jpg,علی‌رضا خان گروسی,"علی‌رضا خان گروسی در تاریخ 1879 - 01 - 01 در شهر گروس واقع در گروس به دنیا آمد. زمینه‌های فعالیت او شامل حاکم می‌شود. در نهایت در تاریخ 1950 - 01 - 01 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/ایران‌دخت تیمورتاش_892_0.jpg,ایران‌دخت تیمورتاش,"ایران‌دخت تیمورتاش در تاریخ 1914 - 01 - 01 در شهر بجنورد واقع در خراسان شمالی به دنیا آمد. زمینه‌های فعالیت او شامل شاعر و وابسته فرهنگی و وابسته مطبوعاتی می‌شود. او در دوره رضاشاه فعالیت و زیست کرده است. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: محاکمه مخالفین پدرش عبدالحسین تیمورتاش. در نهایت در تاریخ 1991 - 01 - 01 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/امیر دوستمحمدخان معیرالممالک_893_0.jpg,امیر دوستمحمدخان معیرالممالک,"امیر دوستمحمدخان معیرالممالک که با نام‌های مستعار «معیرالممالک» نیز شناخته می‌شود، در تاریخ 1854 - 01 - 01 در شهر تهران واقع در تهران به دنیا آمد. زمینه‌های فعالیت او شامل وزیر می‌شود. او در دوره قاجار فعالیت و زیست کرده است. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: داماد ناصرالدین‌شاه. در نهایت در تاریخ 1912 - 01 - 01 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/دوست علی معیری_894_0.jpg,دوست علی معیری,"دوست علی معیری که با نام‌های مستعار «اعتصام‌السلطنه، معیرالممالک» نیز شناخته می‌شود، در تاریخ 1876 - 00 - 00 در شهر تهران واقع در تهران به دنیا آمد. زمینه‌های فعالیت او شامل سیاستمدار و نقاش می‌شود. او در دوره قاجار فعالیت و زیست کرده است. از آثار برجسته او می‌توان به خاطرات از دوران ناصرالدین‌شاه اشاره کرد. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: خروج املاک موروثی معیرالممالکان از تملک خاندان معیری (باغ فردوس و مهرآباد). در نهایت در تاریخ 1966 - 00 - 00 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/محمود افشار یزدی_895_0.jpg,محمود افشار یزدی,"محمود افشار یزدی در تاریخ 1893 - 01 - 01 در شهر یزد واقع در یزد به دنیا آمد. زمینه‌های فعالیت او شامل دولت‌مرد و نویسنده و شاعر و روزنامه‌نگار می‌شود. در نهایت در تاریخ 1983 - 01 - 01 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/محمود افشارطوس_896_0.jpg,محمود افشارطوس,"محمود افشارطوس در تاریخ 1908 - 01 - 01 در شهر تهران واقع در تهران به دنیا آمد. زمینه‌های فعالیت او شامل فرمانده نظامی و رئیس‌کل شهربانی می‌شود. او در دوره 1331 - 1332 فعالیت و زیست کرده است. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: انتصاب به ریاست کل شهربانی در سال 1331. مفقود شدن در خیابان خانقاه در آغاز اردیبهشت 1332. پیدا شدن پیکر بی‌جان در غار تلو، تپه‌های لشکرک در 6 اردیبهشت 1332. به خاک سپرده شدن در بیمارستان شهدای تجریش تهران. در نهایت در تاریخ 1332 - 05 - 04 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/احمد اقتداری_897_0.jpg,احمد اقتداری,"احمد اقتداری که با نام‌های مستعار «احمدخان اقتداری» نیز شناخته می‌شود، در تاریخ 1925 - 05 - 24 در شهر لارستان واقع در فارس به دنیا آمد. زمینه‌های فعالیت او شامل ایران‌شناس و پژوهشگر خلیج‌فارس و جغرافی‌دان تاریخی و فرهنگی و استاد دانشگاه و رئیس اداره فرهنگ لارستان و شهردار لار و نماینده مجلس شورای ملی (نامزد) و تدریس در دانشگاه تهران و رئیس دفتر مطالعات خلیج‌فارس می‌شود. او در دوره قاجار فعالیت و زیست کرده است. در نهایت در تاریخ 2019 - 04 - 16 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/عبدالکریم ایادی_898_0.jpg,عبدالکریم ایادی,"عبدالکریم ایادی در تاریخ 1907 - 01 - 01 در شهر تهران واقع در تهران به دنیا آمد. زمینه‌های فعالیت او شامل پزشک و سپهبد می‌شود. در نهایت در تاریخ 1980 - 00 - 00 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/مهرداد پهلبد_899_0.jpg,مهرداد پهلبد,"مهرداد پهلبد در تاریخ 1917 - 03 - 16 در شهر تهران واقع در تهران به دنیا آمد. زمینه‌های فعالیت او شامل هنرمند و سیاستمدار و وزیر فرهنگ و هنر می‌شود. او در دوره دودمان پهلوی فعالیت و زیست کرده است. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: وزیر فرهنگ و هنر ایران از 1343 تا 1357. در نهایت در تاریخ 2018 - 09 - 08 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/پرویز راجی_900_0.jpg,پرویز راجی,"پرویز راجی که با نام‌های مستعار «کامران» نیز شناخته می‌شود، در تاریخ 1936 - 10 - 15 در شهر تهران واقع در تهران به دنیا آمد. زمینه‌های فعالیت او شامل سفیر می‌شود. او در دوره شاهنشاهی ایران فعالیت و زیست کرده است. در نهایت در تاریخ 2014 - 03 - 23 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/اسدالله رشیدیان_901_0.jpg,اسدالله رشیدیان,"اسدالله رشیدیان در تاریخ 1298 - 05 - 04 در شهر کرمانشاه واقع در کرمانشاه به دنیا آمد. زمینه‌های فعالیت او شامل سیاستمدار و خوداشتغال می‌شود. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: کودتای 28 مرداد. در نهایت در تاریخ 1980 - 00 - 00 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/فؤاد روحانی_902_0.jpg,فؤاد روحانی,"فواد روحانی در تاریخ 1907 - 10 - 23 در شهر تهران واقع در تهران به دنیا آمد. زمینه‌های فعالیت او شامل مترجم و کارشناس مسائل نفت می‌شود. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: تاسیس اوپک. دبیرکل اوپک (1961 - 1964). در نهایت در تاریخ 2004 - 01 - 30 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/عباسعلی شهریاری نژاد_903_0.jpg,عباسعلی شهریاری نژاد,"عباسعلی شهریاری نژاد که با نام‌های مستعار «عباس شهریاری» نیز شناخته می‌شود، در تاریخ 1928 - 01 - 01 در شهر دوان (روستا) واقع در خوزستان به دنیا آمد. زمینه‌های فعالیت او شامل کارگر شرکت نفت ایران و انگلیس و فعال سندیکایی و مسوول کارگری و عامل ساواک می‌شود. او در دوره پهلوی فعالیت و زیست کرده است. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: کودتای 28 مرداد. اعتصاب بزرگ شرکت نفت. دستگیری‌های پس از کودتا. تشکیل حوزه حزب توده ایران در کویت. در نهایت در تاریخ 1975 - 05 - 03 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/حسین فردوست_904_0.jpg,حسین فردوست,"حسین فردوست در تاریخ 1917 - 01 - 01 در شهر تهران واقع در تهران به دنیا آمد. زمینه‌های فعالیت او شامل ارتشبد نیروی زمینی شاهنشاهی ایران و رئیس دفتر ویژه اطلاعات و قائم‌مقام ساواک و رئیس سازمان بازرسی شاهنشاهی می‌شود. او در دوره دودمان پهلوی فعالیت و زیست کرده است. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: اعلامیه بیطرفی ارتش. در نهایت در تاریخ 1987 - 05 - 18 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/مردخای زر_905_0.jpg,مردخای زر,"مردخای زر در تاریخ 1914 - 05 - 04 در شهر مشهد واقع در خراسان رضوی به دنیا آمد. زمینه‌های فعالیت او شامل سیاستمدار و فعال اجتماعی می‌شود. او در دوره 1959 – 1974 فعالیت و زیست کرده است. از آثار برجسته او می‌توان به وزارت کار، شورای شهر اورشلیم، کنست اشاره کرد. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: عالیه کرد در 1935. انتخاب در شورای شهر اورشلیم در 1955. عضویت در کنست در 1959. در نهایت در تاریخ 1982 - 05 - 04 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/گاگیک مانوئلی هواکیمیان_906_0.jpg,گاگیک مانوئلی هواکیمیان,"گاگیک مانوئلی هواکیمیان در تاریخ 1912 - 06 - 15 در شهر تهران واقع در تهران به دنیا آمد. زمینه‌های فعالیت او شامل سیاست‌مدار و روزنامه‌نگار و استاد دانشگاه می‌شود. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: نماینده ارمنیان مرکز و شمال در مجلس شورای ملی در دوره‌های بیست و دوم و بیست و سوم. None ""،"
/content/drive/MyDrive/project/images/politicians_images/حسن پاکروان_907_0.jpg,حسن پاکروان,"حسن پاکروان در تاریخ 1911 - 04 - 08 در شهر تهران واقع در تهران به دنیا آمد. زمینه‌های فعالیت او شامل سرلشکر نیروی زمینی شاهنشاهی و رئیس رکن دو ارتش و دومین رئیس سازمان اطلاعات و امنیت کشور (ساواک) و وزیر اطلاعات و سفیر می‌شود. او در دوره پهلوی فعالیت و زیست کرده است. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: کودتای 28 مرداد. در نهایت در تاریخ 1980 - 04 - 11 از دنیا رفت. "" ،"
/content/drive/MyDrive/project/images/politicians_images/ناصر مقدم_908_0.jpg,ناصر مقدم,"ناصر مقدم در تاریخ 1921 - 06 - 24 در شهر تهران واقع در تهران به دنیا آمد. زمینه‌های فعالیت او شامل سپهبد نیروی زمینی شاهنشاهی و معاون نخست‌وزیر و رئیس سازمان اطلاعات و امنیت کشور (ساواک) می‌شود. او در دوره پهلوی فعالیت و زیست کرده است. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: امضا کنندگان اعلامیه بی‌طرفی ارتش در 22 بهمن 1357. دستگیری پس از انقلاب 1357 ایران. اعدام در فروردین 1358. در نهایت در تاریخ 1358 - 05 - 04 از دنیا رفت. ""،"
/content/drive/MyDrive/project/images/politicians_images/نعمت‌الله نصیری_909_0.jpg,نعمت‌الله نصیری,"نعمت‌الله نصیری در تاریخ 1911 - 04 - 08 در شهر سمنان واقع در سمنان به دنیا آمد. زمینه‌های فعالیت او شامل ارتشبد نیروی زمینی شاهنشاهی ایران و رئیس شهربانی ایران و رئیس سازمان اطلاعات و امنیت کشور (ساواک) می‌شود. او در دوره پهلوی فعالیت و زیست کرده است. درباره مهم‌ترین رویداد‌های زندگی او گفته‌شده است: رئیس شهربانی ایران از آذر 1339 تا بهمن 1343. سومین رئیس سازمان اطلاعات و امنیت کشور (ساواک) از 6 بهمن 1343 تا 17 خرداد 1357. در نهایت در تاریخ 1979 - 02 - 15 از دنیا رفت. ""،"
